Timestamp,IP,UserAgent,Status,Method_DELETE,Method_GET,Method_POST,Method_PUT
1691603572.0,74.64.92.6,"Mozilla/5.0 (Linux; Android 2.3.3) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/50.0.811.0 Safari/534.0",201,True,False,False,False
1693060178.0,214.44.26.180,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/532.45.3 (KHTML, like Gecko) Version/4.0 Safari/532.45.3",200,False,True,False,False
1678547005.0,117.86.244.243,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/5.0),201,False,False,True,False
1683576399.0,68.140.14.123,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; wo-SN) AppleWebKit/535.37.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6535.37.1",500,False,False,False,True
1695369720.0,208.251.240.236,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/35.0.884.0 Safari/532.2",201,False,True,False,False
1691093323.0,84.211.51.88,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_6 rv:2.0; bo-IN) AppleWebKit/535.38.4 (KHTML, like Gecko) Version/4.0.3 Safari/535.38.4",201,False,False,False,True
1692619783.0,46.174.154.54,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; tig-ER) AppleWebKit/534.22.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.22.3",404,False,False,False,True
1691116808.0,159.111.113.61,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/42.0.896.0 Mobile/93A429 Safari/533.2",200,False,False,False,True
1683082627.0,135.55.36.181,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/60.0.828.0 Safari/536.1",200,False,False,False,True
1679320273.0,209.107.15.181,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/29.0.804.0 Safari/536.0",404,False,False,True,False
1677624892.0,163.35.94.40,Mozilla/5.0 (Android 5.1.1; Mobile; rv:48.0) Gecko/48.0 Firefox/48.0,404,False,False,True,False
1678078259.0,151.33.60.205,Opera/8.86.(X11; Linux i686; dz-BT) Presto/2.9.184 Version/11.00,201,True,False,False,False
1689324936.0,134.43.60.195,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_9; rv:1.9.6.20) Gecko/9464-04-20 19:11:54 Firefox/3.6.1,404,True,False,False,False
1688843230.0,154.148.186.134,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.0),200,True,False,False,False
1694766755.0,31.186.57.108,"Mozilla/5.0 (Windows 95) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/48.0.893.0 Safari/533.1",404,False,False,True,False
1687020499.0,201.2.210.78,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/4.0),200,False,True,False,False
1687994425.0,20.11.186.53,Opera/9.42.(X11; Linux x86_64; ml-IN) Presto/2.9.175 Version/12.00,201,True,False,False,False
1682251868.0,214.76.92.177,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/4.1),201,False,False,False,True
1677911800.0,209.218.157.145,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; kok-IN) AppleWebKit/534.1.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.1.5",201,True,False,False,False
1694731822.0,112.255.181.99,Mozilla/5.0 (Android 2.3.5; Mobile; rv:32.0) Gecko/32.0 Firefox/32.0,404,False,False,False,True
1686651741.0,183.82.211.3,Opera/8.47.(Windows NT 4.0; tg-TJ) Presto/2.9.187 Version/10.00,500,False,False,True,False
1673881645.0,129.251.12.138,Opera/9.54.(X11; Linux i686; mhr-RU) Presto/2.9.189 Version/11.00,200,False,True,False,False
1688301598.0,182.145.81.41,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/4.0),404,True,False,False,False
1686660694.0,88.131.143.193,Opera/8.43.(X11; Linux i686; mag-IN) Presto/2.9.170 Version/10.00,404,True,False,False,False
1680023429.0,106.230.211.101,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_7 rv:2.0; shs-CA) AppleWebKit/531.27.1 (KHTML, like Gecko) Version/4.0 Safari/531.27.1",200,False,False,True,False
1682948085.0,221.252.175.90,Opera/9.97.(X11; Linux i686; bn-BD) Presto/2.9.177 Version/11.00,200,False,False,False,True
1691353700.0,23.0.123.194,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_9) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/57.0.889.0 Safari/536.1",200,False,True,False,False
1687020345.0,207.34.84.213,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/5.1),200,False,False,False,True
1686304922.0,52.155.125.199,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/4.1),500,True,False,False,False
1675083092.0,12.255.169.250,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/4651-03-27 06:13:33 Firefox/3.8,500,False,False,True,False
1685517574.0,134.147.187.52,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/4.1),500,False,False,False,True
1675356532.0,183.213.100.32,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/3.0),500,False,True,False,False
1678716656.0,76.213.225.241,Opera/8.29.(X11; Linux i686; ar-SD) Presto/2.9.185 Version/11.00,201,False,False,False,True
1691820399.0,154.85.246.147,Mozilla/5.0 (Windows 95; mai-IN; rv:1.9.2.20) Gecko/8237-07-02 21:05:51 Firefox/10.0,500,False,True,False,False
1694441861.0,96.168.191.19,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/51.0.866.0 Safari/534.1",500,False,False,False,True
1691354663.0,126.181.1.154,Opera/8.47.(Windows NT 5.01; ms-MY) Presto/2.9.175 Version/11.00,404,False,False,True,False
1690262177.0,63.26.224.240,"Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/21.0.876.0 Mobile/62Q512 Safari/536.1",200,False,False,True,False
1688582889.0,173.223.80.129,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/3.0),404,False,False,False,True
1688245158.0,17.111.40.175,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/61.0.801.0 Mobile/45J778 Safari/533.2",200,False,False,False,True
1687243704.0,145.152.54.26,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/58.0.810.0 Mobile/41C903 Safari/533.1",201,True,False,False,False
1673268253.0,192.15.221.187,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_2 rv:4.0; gv-GB) AppleWebKit/533.35.5 (KHTML, like Gecko) Version/4.1 Safari/533.35.5",404,True,False,False,False
1679514083.0,99.140.194.29,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/5.1),404,False,False,True,False
1692280466.0,215.3.215.21,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/5.1),200,True,False,False,False
1687975350.0,203.0.174.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/15.4v3512.0 Mobile/12W417 Safari/533.2",200,False,True,False,False
1695715924.0,129.166.196.183,Mozilla/5.0 (Windows 98; ka-GE; rv:1.9.0.20) Gecko/8757-03-06 02:53:52 Firefox/3.6.14,201,True,False,False,False
1691447508.0,179.32.42.62,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/3.0),201,False,False,True,False
1672676395.0,78.37.156.29,Opera/8.91.(Windows 98; so-ET) Presto/2.9.164 Version/11.00,201,True,False,False,False
1676819626.0,87.109.153.207,Opera/8.67.(Windows NT 5.1; it-IT) Presto/2.9.169 Version/10.00,200,True,False,False,False
1695280185.0,139.167.180.71,Opera/9.22.(Windows NT 6.1; wo-SN) Presto/2.9.171 Version/10.00,404,True,False,False,False
1679129182.0,180.223.144.208,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/41.0.868.0 Mobile/48T261 Safari/532.0",200,False,False,False,True
1690997286.0,220.167.60.14,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.26.6 (KHTML, like Gecko) Version/5.0.2 Safari/535.26.6",500,False,False,True,False
1689802278.0,100.29.153.188,Mozilla/5.0 (Android 5.1.1; Mobile; rv:5.0) Gecko/5.0 Firefox/5.0,200,False,True,False,False
1683397155.0,16.217.102.198,Opera/8.41.(X11; Linux x86_64; km-KH) Presto/2.9.179 Version/11.00,201,True,False,False,False
1684002574.0,217.208.55.140,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; pl-PL) AppleWebKit/533.15.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6533.15.7",404,False,False,False,True
1690962236.0,109.49.243.222,Opera/9.23.(Windows NT 6.0; gd-GB) Presto/2.9.186 Version/11.00,201,False,False,False,True
1685280403.0,6.142.223.190,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/6695-04-01 04:46:43 Firefox/3.8,404,False,False,True,False
1683001656.0,215.71.234.124,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/5594-04-17 03:25:19 Firefox/3.8,200,False,True,False,False
1682089770.0,56.108.175.143,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/4.0),500,True,False,False,False
1679174724.0,192.187.42.115,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/3.1),404,False,True,False,False
1691440656.0,69.91.62.225,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.1),500,False,False,False,True
1675373628.0,217.109.110.13,Opera/9.43.(Windows 95; lg-UG) Presto/2.9.167 Version/11.00,404,True,False,False,False
1682843394.0,223.165.73.108,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/3.1),500,False,False,False,True
1693590588.0,58.237.21.245,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.32.7 (KHTML, like Gecko) Version/4.1 Safari/533.32.7",201,False,False,False,True
1673088170.0,11.38.37.204,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/52.0.851.0 Safari/534.2",404,False,True,False,False
1681846930.0,202.26.15.136,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/531.36.3 (KHTML, like Gecko) Version/5.1 Safari/531.36.3",201,False,True,False,False
1684091615.0,85.123.77.234,Opera/8.92.(X11; Linux x86_64; brx-IN) Presto/2.9.168 Version/11.00,500,True,False,False,False
1685704996.0,56.113.221.10,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/23.0.898.0 Mobile/11Q150 Safari/533.0",404,False,False,False,True
1673810054.0,174.18.173.228,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/3.0),201,True,False,False,False
1685180032.0,33.220.57.86,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/26.0.813.0 Safari/535.2",200,True,False,False,False
1673186333.0,216.60.62.39,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/6547-02-25 08:56:57 Firefox/3.6.3,404,False,True,False,False
1685901741.0,121.242.178.84,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_7) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/41.0.887.0 Safari/531.2",201,False,True,False,False
1690295691.0,185.98.70.115,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; eu-FR) AppleWebKit/532.12.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6532.12.7",201,False,True,False,False
1679214910.0,158.252.37.92,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; rv:1.9.3.20) Gecko/6116-09-29 09:04:41 Firefox/3.6.14,500,False,True,False,False
1675386107.0,144.102.245.212,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/532.19.3 (KHTML, like Gecko) Version/4.1 Safari/532.19.3",201,False,True,False,False
1693575828.0,194.219.93.178,Mozilla/5.0 (Android 7.0; Mobile; rv:67.0) Gecko/67.0 Firefox/67.0,404,False,True,False,False
1690131128.0,150.85.68.218,Opera/8.28.(Windows NT 10.0; tcy-IN) Presto/2.9.182 Version/11.00,200,False,False,False,True
1687185332.0,116.6.80.72,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; yi-US) AppleWebKit/533.13.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6533.13.5",404,False,False,False,True
1685875411.0,23.113.54.254,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/5.0),404,False,False,False,True
1676952139.0,123.77.198.80,Opera/9.59.(Windows 98; ak-GH) Presto/2.9.178 Version/10.00,201,True,False,False,False
1674528420.0,160.221.35.249,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_1 rv:5.0; es-CO) AppleWebKit/533.49.1 (KHTML, like Gecko) Version/5.0.3 Safari/533.49.1",201,False,False,True,False
1693098757.0,17.94.232.151,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/38.0.888.0 Mobile/55I723 Safari/533.1",201,False,False,True,False
1694218155.0,94.200.112.89,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/15.0.867.0 Safari/532.1",404,False,False,False,True
1683057247.0,39.216.129.39,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/4.1),500,True,False,False,False
1674601426.0,186.164.26.134,Opera/9.59.(X11; Linux x86_64; mhr-RU) Presto/2.9.183 Version/10.00,201,False,False,True,False
1678567244.0,199.212.129.117,Mozilla/5.0 (Android 4.4; Mobile; rv:15.0) Gecko/15.0 Firefox/15.0,200,True,False,False,False
1685726967.0,55.56.83.221,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2216-03-28 18:31:11 Firefox/3.6.3,201,True,False,False,False
1683692717.0,51.64.33.94,Opera/8.38.(Windows NT 10.0; tg-TJ) Presto/2.9.177 Version/11.00,200,True,False,False,False
1692276299.0,173.144.132.34,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.1),404,True,False,False,False
1694486640.0,48.129.99.123,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; fy-DE) AppleWebKit/533.50.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6533.50.1",404,False,True,False,False
1686057962.0,202.1.160.159,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/41.0.864.0 Safari/536.1",200,False,True,False,False
1688432869.0,115.181.103.64,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/13.0.856.0 Safari/536.0",500,False,True,False,False
1677899003.0,153.32.112.59,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/3126-03-01 06:26:34 Firefox/3.8,500,False,True,False,False
1687574282.0,170.6.190.252,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_4 rv:2.0; iu-CA) AppleWebKit/531.2.4 (KHTML, like Gecko) Version/5.0.5 Safari/531.2.4",404,False,True,False,False
1694947647.0,54.52.255.196,Opera/9.28.(Windows 98; gd-GB) Presto/2.9.186 Version/10.00,201,False,False,True,False
1693732711.0,121.174.161.184,Mozilla/5.0 (Android 2.3.2; Mobile; rv:27.0) Gecko/27.0 Firefox/27.0,500,False,False,False,True
1685396917.0,128.212.140.186,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_1; rv:1.9.6.20) Gecko/5221-06-21 07:51:12 Firefox/3.8,500,False,False,True,False
1683883644.0,162.68.53.61,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/4.1),404,False,False,True,False
1683793107.0,50.161.71.160,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.0),404,True,False,False,False
1691624070.0,96.228.120.185,Opera/8.58.(Windows NT 6.0; ug-CN) Presto/2.9.171 Version/11.00,200,False,True,False,False
1672708988.0,167.104.189.218,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/3.0),201,True,False,False,False
1680567298.0,52.12.58.45,Opera/9.79.(X11; Linux i686; mt-MT) Presto/2.9.166 Version/11.00,200,False,True,False,False
1690025684.0,103.198.28.4,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.45.6 (KHTML, like Gecko) Version/5.0.5 Safari/533.45.6",201,False,False,True,False
1678584520.0,73.106.255.50,Mozilla/5.0 (Windows 95; bhb-IN; rv:1.9.0.20) Gecko/4415-04-25 03:01:28 Firefox/3.6.15,404,False,True,False,False
1677071092.0,10.20.168.98,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_4 rv:6.0; li-NL) AppleWebKit/533.2.6 (KHTML, like Gecko) Version/4.1 Safari/533.2.6",500,True,False,False,False
1684361004.0,123.29.138.148,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_8) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/18.0.887.0 Safari/533.0",200,False,True,False,False
1694675873.0,63.153.242.236,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_8; rv:1.9.5.20) Gecko/8205-12-11 14:19:54 Firefox/5.0,404,True,False,False,False
1679177005.0,101.239.12.187,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/5.1),500,True,False,False,False
1682006003.0,138.251.66.141,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.0),201,False,False,False,True
1676036669.0,205.198.33.137,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/5.1),201,False,True,False,False
1672940513.0,141.10.103.233,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/532.27.7 (KHTML, like Gecko) Version/4.0 Safari/532.27.7",201,False,True,False,False
1687934372.0,8.8.121.121,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_9) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/22.0.867.0 Safari/531.0",500,False,False,False,True
1686589513.0,35.161.162.45,"Mozilla/5.0 (Windows 95) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/31.0.839.0 Safari/532.1",201,False,False,True,False
1686246490.0,183.71.224.142,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/534.38.4 (KHTML, like Gecko) Version/4.0.3 Safari/534.38.4",404,True,False,False,False
1679950094.0,10.253.109.49,"Mozilla/5.0 (Linux; Android 4.0.4) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/20.0.870.0 Safari/534.0",201,False,False,True,False
1681714117.0,29.223.134.148,Mozilla/5.0 (Windows NT 5.1; ps-AF; rv:1.9.0.20) Gecko/8000-06-10 02:11:19 Firefox/11.0,404,True,False,False,False
1685464508.0,39.22.136.190,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9611-11-26 10:25:33 Firefox/3.8,404,True,False,False,False
1692155993.0,136.32.37.75,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/23.0.892.0 Safari/536.0",404,True,False,False,False
1683572995.0,120.116.205.209,Mozilla/5.0 (Windows NT 6.2; tg-TJ; rv:1.9.1.20) Gecko/8316-08-22 19:31:33 Firefox/3.8,500,True,False,False,False
1688486717.0,148.10.47.2,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/4.0),200,False,False,True,False
1694424822.0,48.35.132.67,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/531.9.7 (KHTML, like Gecko) Version/5.0.2 Safari/531.9.7",404,False,False,False,True
1688775692.0,177.114.66.222,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/49.0.808.0 Mobile/09S789 Safari/532.0",500,False,False,False,True
1684824421.0,131.21.94.174,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/5.0),404,False,True,False,False
1675709611.0,181.187.191.124,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.24.4 (KHTML, like Gecko) Version/4.1 Safari/534.24.4",201,False,True,False,False
1694447406.0,180.172.219.59,Mozilla/5.0 (Android 4.3.1; Mobile; rv:23.0) Gecko/23.0 Firefox/23.0,201,True,False,False,False
1695090156.0,55.253.58.247,Mozilla/5.0 (Android 5.1; Mobile; rv:19.0) Gecko/19.0 Firefox/19.0,404,True,False,False,False
1683567311.0,111.14.79.233,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; mai-IN) AppleWebKit/532.13.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6532.13.6",500,True,False,False,False
1693712691.0,77.179.181.97,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/5.1),500,False,False,True,False
1673610247.0,150.36.213.168,Mozilla/5.0 (Windows NT 10.0; ms-MY; rv:1.9.2.20) Gecko/7251-06-05 10:44:42 Firefox/3.6.1,500,False,True,False,False
1685894308.0,63.13.210.70,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/4.1),201,False,False,False,True
1675079548.0,10.113.253.154,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/18.4a3864.0 Mobile/22Y966 Safari/535.0",500,False,False,True,False
1679679492.0,119.22.83.155,Opera/8.33.(Windows NT 10.0; kl-GL) Presto/2.9.160 Version/12.00,201,False,False,True,False
1675303795.0,57.102.200.249,Mozilla/5.0 (Windows NT 5.01; gu-IN; rv:1.9.1.20) Gecko/6499-02-12 16:51:58 Firefox/8.0,500,False,False,True,False
1691663897.0,62.98.34.196,Mozilla/5.0 (Android 3.2; Mobile; rv:26.0) Gecko/26.0 Firefox/26.0,500,False,True,False,False
1684683720.0,36.223.170.103,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/34.0.873.0 Safari/536.2",404,False,True,False,False
1676907287.0,28.181.130.135,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.0),201,False,False,True,False
1687183279.0,112.111.17.236,Opera/9.72.(Windows NT 10.0; bn-IN) Presto/2.9.166 Version/10.00,201,True,False,False,False
1685917314.0,165.241.56.243,"Mozilla/5.0 (Linux; Android 4.1.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/49.0.839.0 Safari/533.0",404,False,False,False,True
1682536842.0,112.243.253.75,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/533.4.3 (KHTML, like Gecko) Version/5.0.5 Safari/533.4.3",200,False,True,False,False
1675975624.0,40.191.153.94,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/63.0.891.0 Safari/536.0",404,False,False,True,False
1691824777.0,35.154.171.222,Opera/8.12.(Windows NT 5.01; om-ET) Presto/2.9.184 Version/10.00,500,False,True,False,False
1685861998.0,55.34.191.190,"Mozilla/5.0 (Linux; Android 1.5) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/32.0.894.0 Safari/533.0",500,False,False,False,True
1682144861.0,60.89.228.6,Opera/8.29.(X11; Linux x86_64; ca-IT) Presto/2.9.181 Version/10.00,404,True,False,False,False
1674498384.0,159.11.45.85,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/5.0),200,False,True,False,False
1675897127.0,82.74.124.56,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.13.2 (KHTML, like Gecko) Version/5.0.4 Safari/532.13.2",201,True,False,False,False
1675967964.0,105.200.108.58,Opera/8.31.(X11; Linux i686; an-ES) Presto/2.9.173 Version/10.00,200,False,False,False,True
1680512463.0,17.95.157.88,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_2 rv:6.0; ml-IN) AppleWebKit/534.6.3 (KHTML, like Gecko) Version/4.1 Safari/534.6.3",500,True,False,False,False
1686398935.0,196.208.229.17,Mozilla/5.0 (Windows 98; Win 9x 4.90; kl-GL; rv:1.9.1.20) Gecko/4993-12-21 08:47:49 Firefox/3.8,201,False,False,True,False
1695427632.0,116.43.131.211,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/10.1y4219.0 Mobile/32C110 Safari/531.0",201,False,False,True,False
1693718380.0,175.50.161.54,Opera/9.77.(X11; Linux x86_64; eo-US) Presto/2.9.182 Version/11.00,404,False,False,True,False
1677079975.0,151.172.53.121,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_5 rv:3.0; ml-IN) AppleWebKit/531.14.7 (KHTML, like Gecko) Version/4.0 Safari/531.14.7",200,False,False,True,False
1688176032.0,222.98.69.199,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0; rv:1.9.4.20) Gecko/5405-01-31 21:10:48 Firefox/3.8,500,False,False,True,False
1682496321.0,190.174.190.178,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/534.5.2 (KHTML, like Gecko) Version/5.1 Safari/534.5.2",404,True,False,False,False
1680672850.0,98.47.30.248,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/4885-03-18 05:08:41 Firefox/3.8,200,False,False,False,True
1683526819.0,185.94.187.27,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/533.2.7 (KHTML, like Gecko) Version/5.0 Safari/533.2.7",500,False,False,True,False
1688767570.0,75.93.126.59,Mozilla/5.0 (Windows NT 10.0; tcy-IN; rv:1.9.2.20) Gecko/7631-06-09 15:02:57 Firefox/3.6.2,200,False,False,False,True
1683590078.0,18.141.65.35,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/3.0),404,False,False,True,False
1683076348.0,156.250.4.191,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/14.4j7561.0 Mobile/29M210 Safari/534.0",201,False,False,True,False
1686415775.0,69.251.19.41,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/4.1),201,False,True,False,False
1683505687.0,192.157.38.239,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/535.6.5 (KHTML, like Gecko) Version/4.1 Safari/535.6.5",200,True,False,False,False
1672781980.0,85.198.159.232,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/60.0.832.0 Safari/536.2",404,False,False,True,False
